,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Epoch,formatted_Time,day,source_target,demo_category
53,585212,1,563211,2213247,1.0,4.0,1.0,5.62833,-161.113,-27.3353,-18.2227,1737913647,"2025-01-26,14:47:27",2025-01-26,585212-563211,NA
54,541017,1,629627,2381635,1.0,1.0,4.0,-29.4524,-13.6491,-1.16067,-162.983,1738082035,"2025-01-28,13:33:55",2025-01-28,541017-629627,NA
55,585212,1,541017,2457218,1.0,4.0,1.0,5.62833,-161.113,-29.4524,-13.6491,1738157618,"2025-01-29,10:33:38",2025-01-29,585212-541017,NA
56,585212,1,599441,2507087,1.0,4.0,4.0,5.62833,-161.113,2.74785,-162.275,1738207487,"2025-01-30,00:24:47",2025-01-30,585212-599441,NA
57,541017,1,563211,2585350,1.0,1.0,1.0,-29.4524,-13.6491,-27.3353,-18.2227,1738285750,"2025-01-30,22:09:10",2025-01-30,541017-563211,NA
58,599441,0,527597,2746226,1.0,,,,,,,1738446626,"2025-02-01,18:50:26",2025-02-01,599441-527597,NA
59,582851,1,541017,2875591,1.0,1.0,1.0,-26.6688,-7.319489999999999,-29.4524,-13.6491,1738575991,"2025-02-03,06:46:31",2025-02-03,582851-541017,NA
60,629627,0,585212,2950741,1.0,,,,,,,1738651141,"2025-02-04,03:39:01",2025-02-04,629627-585212,NA
61,599441,0,534034,3023537,1.0,,,,,,,1738723937,"2025-02-04,23:52:17",2025-02-04,599441-534034,NA
62,527597,0,563211,3050236,1.0,,,,,,,1738750636,"2025-02-05,07:17:16",2025-02-05,527597-563211,NA
63,582851,1,527597,3110367,1.0,1.0,1.0,-26.6688,-7.319489999999999,-27.555,-13.373,1738810767,"2025-02-05,23:59:27",2025-02-05,582851-527597,NA
64,599441,0,629627,3153653,1.0,,,,,,,1738854053,"2025-02-06,12:00:53",2025-02-06,599441-629627,NA
65,582851,1,585212,3225713,1.0,1.0,4.0,-26.6688,-7.319489999999999,5.62833,-161.113,1738926113,"2025-02-07,08:01:53",2025-02-07,582851-585212,NA
66,629627,0,582851,3409195,1.0,,,,,,,1739109595,"2025-02-09,10:59:55",2025-02-09,629627-582851,NA
67,582851,1,563211,3422276,1.0,1.0,1.0,-26.6688,-7.319489999999999,-27.3353,-18.2227,1739122676,"2025-02-09,14:37:56",2025-02-09,582851-563211,NA
68,541017,1,563211,3502862,1.0,1.0,1.0,-29.4524,-13.6491,-27.3353,-18.2227,1739203262,"2025-02-10,13:01:02",2025-02-10,541017-563211,NA
69,629627,0,599441,3581012,1.0,,,,,,,1739281412,"2025-02-11,10:43:32",2025-02-11,629627-599441,NA
70,563211,0,585212,4177530,1.0,,,,,,,1739877930,"2025-02-18,08:25:30",2025-02-18,563211-585212,NA
71,534034,0,629627,4287760,1.0,,,,,,,1739988160,"2025-02-19,15:02:40",2025-02-19,534034-629627,NA
72,541017,0,527597,4424230,1.0,,,,,,,1740124630,"2025-02-21,04:57:10",2025-02-21,541017-527597,NA
73,629627,0,585212,4440724,1.0,,,,,,,1740141124,"2025-02-21,09:32:04",2025-02-21,629627-585212,NA
74,629627,0,527597,4555568,1.0,,,,,,,1740255968,"2025-02-22,17:26:08",2025-02-22,629627-527597,NA
75,527597,0,534034,4752011,1.0,,,,,,,1740452411,"2025-02-25,00:00:11",2025-02-25,527597-534034,NA
76,629627,0,599441,4819651,1.0,,,,,,,1740520051,"2025-02-25,18:47:31",2025-02-25,629627-599441,NA
77,644830,0,585212,4940501,1.0,,,,,,,1740640901,"2025-02-27,04:21:41",2025-02-27,644830-585212,NA
78,527597,1,585212,4954955,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1740655355,"2025-02-27,08:22:35",2025-02-27,527597-585212,NA
79,644830,0,488928,4992132,1.0,,,,,,,1740692532,"2025-02-27,18:42:12",2025-02-27,644830-488928,NA
80,527597,1,585212,5005411,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1740705811,"2025-02-27,22:23:31",2025-02-27,527597-585212,NA
81,527597,0,599441,5032573,1.0,,,,,,,1740732973,"2025-02-28,05:56:13",2025-02-28,527597-599441,NA
82,534034,0,629627,5150002,1.0,,,,,,,1740850402,"2025-03-01,14:33:22",2025-03-01,534034-629627,NA
83,541017,0,599441,5179013,1.0,,,,,,,1740879413,"2025-03-01,22:36:53",2025-03-01,541017-599441,NA
84,527597,0,629627,5254924,1.0,,,,,,,1740955324,"2025-03-02,19:42:04",2025-03-02,527597-629627,NA
85,541017,1,629627,5393531,1.0,1.0,4.0,-29.4524,-13.6491,-1.16067,-162.983,1741093931,"2025-03-04,10:12:11",2025-03-04,541017-629627,NA
86,527597,0,585212,5573115,1.0,,,,,,,1741273515,"2025-03-06,12:05:15",2025-03-06,527597-585212,NA
87,585212,0,644830,5573577,1.0,,,,,,,1741273977,"2025-03-06,12:12:57",2025-03-06,585212-644830,NA
88,488928,0,585212,5720004,1.0,,,,,,,1741420404,"2025-03-08,04:53:24",2025-03-08,488928-585212,NA
89,527597,1,534034,5742927,1.0,1.0,4.0,-27.555,-13.373,0.486228,-168.472,1741443327,"2025-03-08,11:15:27",2025-03-08,527597-534034,NA
90,599441,0,585212,5814474,1.0,,,,,,,1741514874,"2025-03-09,07:07:54",2025-03-09,599441-585212,NA
91,585212,0,644830,5870257,1.0,,,,,,,1741570657,"2025-03-09,22:37:37",2025-03-09,585212-644830,NA
92,585212,0,488928,5876469,1.0,,,,,,,1741576869,"2025-03-10,00:21:09",2025-03-10,585212-488928,NA
93,534034,0,585212,5906427,1.0,,,,,,,1741606827,"2025-03-10,08:40:27",2025-03-10,534034-585212,NA
94,644830,0,488928,5932656,1.0,,,,,,,1741633056,"2025-03-10,15:57:36",2025-03-10,644830-488928,NA
95,585212,1,629627,5992930,1.0,4.0,4.0,5.62833,-161.113,-1.16067,-162.983,1741693330,"2025-03-11,08:42:10",2025-03-11,585212-629627,NA
96,488928,0,585212,6002958,1.0,,,,,,,1741703358,"2025-03-11,11:29:18",2025-03-11,488928-585212,NA
97,527597,1,599441,6010507,1.0,1.0,4.0,-27.555,-13.373,2.74785,-162.275,1741710907,"2025-03-11,13:35:07",2025-03-11,527597-599441,NA
98,644830,0,585212,6015112,1.0,,,,,,,1741715512,"2025-03-11,14:51:52",2025-03-11,644830-585212,NA
99,585212,0,488928,6226591,1.0,,,,,,,1741926991,"2025-03-14,01:36:31",2025-03-14,585212-488928,NA
100,585212,0,488928,6272425,1.0,,,,,,,1741972825,"2025-03-14,14:20:25",2025-03-14,585212-488928,NA
101,582851,1,629627,6341437,1.0,1.0,4.0,-26.6688,-7.319489999999999,-1.16067,-162.983,1742041837,"2025-03-15,09:30:37",2025-03-15,582851-629627,NA
102,488928,0,585212,6359006,1.0,,,,,,,1742059406,"2025-03-15,14:23:26",2025-03-15,488928-585212,NA
103,527597,1,563211,6384799,1.0,1.0,1.0,-27.555,-13.373,-27.3353,-18.2227,1742085199,"2025-03-15,21:33:19",2025-03-15,527597-563211,NA
104,585212,1,629627,6426720,1.0,4.0,4.0,5.62833,-161.113,-1.16067,-162.983,1742127120,"2025-03-16,09:12:00",2025-03-16,585212-629627,NA
105,541017,0,585212,6443424,1.0,,,,,,,1742143824,"2025-03-16,13:50:24",2025-03-16,541017-585212,NA
106,629627,0,534034,6598227,1.0,,,,,,,1742298627,"2025-03-18,08:50:27",2025-03-18,629627-534034,NA
107,585212,1,563211,6616656,1.0,4.0,1.0,5.62833,-161.113,-27.3353,-18.2227,1742317056,"2025-03-18,13:57:36",2025-03-18,585212-563211,NA
108,488928,0,585212,6703224,1.0,,,,,,,1742403624,"2025-03-19,14:00:24",2025-03-19,488928-585212,NA
109,585212,0,644830,6733654,1.0,,,,,,,1742434054,"2025-03-19,22:27:34",2025-03-19,585212-644830,NA
110,527597,1,585212,6751549,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1742451949,"2025-03-20,03:25:49",2025-03-20,527597-585212,NA
111,585212,1,599441,6784532,1.0,4.0,4.0,5.62833,-161.113,2.74785,-162.275,1742484932,"2025-03-20,12:35:32",2025-03-20,585212-599441,NA
112,644830,0,585212,6821216,1.0,,,,,,,1742521616,"2025-03-20,22:46:56",2025-03-20,644830-585212,NA
113,541017,0,585212,6864201,1.0,,,,,,,1742564601,"2025-03-21,10:43:21",2025-03-21,541017-585212,NA
114,599441,0,582851,6878154,1.0,,,,,,,1742578554,"2025-03-21,14:35:54",2025-03-21,599441-582851,NA
115,585212,0,488928,6941544,1.0,,,,,,,1742641944,"2025-03-22,08:12:24",2025-03-22,585212-488928,NA
116,527597,1,582851,6944750,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.319489999999999,1742645150,"2025-03-22,09:05:50",2025-03-22,527597-582851,NA
117,644830,0,488928,7096778,1.0,,,,,,,1742797178,"2025-03-24,03:19:38",2025-03-24,644830-488928,NA
118,585212,1,563211,7097908,1.0,4.0,1.0,5.62833,-161.113,-27.3353,-18.2227,1742798308,"2025-03-24,03:38:28",2025-03-24,585212-563211,NA
119,488928,0,585212,7127283,1.0,,,,,,,1742827683,"2025-03-24,11:48:03",2025-03-24,488928-585212,NA
120,582851,1,563211,7191426,1.0,1.0,1.0,-26.6688,-7.319489999999999,-27.3353,-18.2227,1742891826,"2025-03-25,05:37:06",2025-03-25,582851-563211,NA
121,644830,0,488928,7243181,1.0,,,,,,,1742943581,"2025-03-25,19:59:41",2025-03-25,644830-488928,NA
122,527597,1,582851,7261450,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.319489999999999,1742961850,"2025-03-26,01:04:10",2025-03-26,527597-582851,NA
123,541017,0,527597,7359754,1.0,,,,,,,1743060154,"2025-03-27,04:22:34",2025-03-27,541017-527597,NA
124,527597,1,582851,7388590,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.319489999999999,1743088990,"2025-03-27,12:23:10",2025-03-27,527597-582851,NA
125,585212,0,644830,7489945,1.0,,,,,,,1743190345,"2025-03-28,16:32:25",2025-03-28,585212-644830,NA
126,527597,1,585212,7574087,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1743274487,"2025-03-29,15:54:47",2025-03-29,527597-585212,NA
127,541017,0,629627,7693360,1.0,,,,,,,1743393760,"2025-03-31,01:02:40",2025-03-31,541017-629627,NA
128,585212,0,488928,7808131,1.0,,,,,,,1743508531,"2025-04-01,08:55:31",2025-04-01,585212-488928,NA
129,541017,1,563211,7818079,1.0,1.0,1.0,-29.4524,-13.6491,-27.3353,-18.2227,1743518479,"2025-04-01,11:41:19",2025-04-01,541017-563211,NA
130,563211,0,527597,7969021,1.0,,,,,,,1743669421,"2025-04-03,05:37:01",2025-04-03,563211-527597,NA
131,599441,0,585212,8043145,1.0,,,,,,,1743743545,"2025-04-04,02:12:25",2025-04-04,599441-585212,NA
132,563211,0,534034,8102282,1.0,,,,,,,1743802682,"2025-04-04,18:38:02",2025-04-04,563211-534034,NA
133,644830,0,488928,8127107,1.0,,,,,,,1743827507,"2025-04-05,01:31:47",2025-04-05,644830-488928,NA
134,585212,1,534034,8142014,1.0,4.0,4.0,5.62833,-161.113,0.486228,-168.472,1743842414,"2025-04-05,05:40:14",2025-04-05,585212-534034,NA
135,541017,1,582851,8167759,1.0,1.0,1.0,-29.4524,-13.6491,-26.6688,-7.319489999999999,1743868159,"2025-04-05,12:49:19",2025-04-05,541017-582851,NA
136,629627,0,527597,8168946,1.0,,,,,,,1743869346,"2025-04-05,13:09:06",2025-04-05,629627-527597,NA
137,541017,0,527597,8294685,1.0,,,,,,,1743995085,"2025-04-07,00:04:45",2025-04-07,541017-527597,NA
138,629627,0,563211,8357396,1.0,,,,,,,1744057796,"2025-04-07,17:29:56",2025-04-07,629627-563211,NA
139,582851,1,563211,8376183,1.0,1.0,1.0,-26.6688,-7.319489999999999,-27.3353,-18.2227,1744076583,"2025-04-07,22:43:03",2025-04-07,582851-563211,NA
140,541017,0,629627,8433984,1.0,,,,,,,1744134384,"2025-04-08,14:46:24",2025-04-08,541017-629627,NA
141,585212,0,644830,8441674,1.0,,,,,,,1744142074,"2025-04-08,16:54:34",2025-04-08,585212-644830,NA
142,527597,1,582851,8458432,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.319489999999999,1744158832,"2025-04-08,21:33:52",2025-04-08,527597-582851,NA
143,534034,0,527597,8544418,1.0,,,,,,,1744244818,"2025-04-09,21:26:58",2025-04-09,534034-527597,NA
144,541017,1,599441,8615406,1.0,1.0,4.0,-29.4524,-13.6491,2.74785,-162.275,1744315806,"2025-04-10,17:10:06",2025-04-10,541017-599441,NA
145,541017,0,585212,8653188,1.0,,,,,,,1744353588,"2025-04-11,03:39:48",2025-04-11,541017-585212,NA
146,563211,0,629627,8711294,1.0,,,,,,,1744411694,"2025-04-11,19:48:14",2025-04-11,563211-629627,NA
147,585212,1,534034,8850337,1.0,4.0,4.0,5.62833,-161.113,0.486228,-168.472,1744550737,"2025-04-13,10:25:37",2025-04-13,585212-534034,NA
148,585212,0,644830,8855927,1.0,,,,,,,1744556327,"2025-04-13,11:58:47",2025-04-13,585212-644830,NA
149,585212,1,629627,8905092,1.0,4.0,4.0,5.62833,-161.113,-1.16067,-162.983,1744605492,"2025-04-14,01:38:12",2025-04-14,585212-629627,NA
150,585212,0,644830,9240893,1.0,,,,,,,1744941293,"2025-04-17,22:54:53",2025-04-17,585212-644830,NA
151,644830,0,488928,9286158,1.0,,,,,,,1744986558,"2025-04-18,11:29:18",2025-04-18,644830-488928,NA
152,629627,0,582851,9386339,1.0,,,,,,,1745086739,"2025-04-19,15:18:59",2025-04-19,629627-582851,NA
153,527597,0,534034,9397663,1.0,,,,,,,1745098063,"2025-04-19,18:27:43",2025-04-19,527597-534034,NA
154,563211,0,527597,9409176,1.0,,,,,,,1745109576,"2025-04-19,21:39:36",2025-04-19,563211-527597,NA
155,527597,0,585212,9503440,1.0,,,,,,,1745203840,"2025-04-20,23:50:40",2025-04-20,527597-585212,NA
156,629627,0,599441,9689806,1.0,,,,,,,1745390206,"2025-04-23,03:36:46",2025-04-23,629627-599441,NA
157,599441,0,541017,9862807,1.0,,,,,,,1745563207,"2025-04-25,03:40:07",2025-04-25,599441-541017,NA
158,527597,0,541017,9879345,1.0,,,,,,,1745579745,"2025-04-25,08:15:45",2025-04-25,527597-541017,NA
159,541017,1,582851,9921458,1.0,1.0,1.0,-29.4524,-13.6491,-26.6688,-7.319489999999999,1745621858,"2025-04-25,19:57:38",2025-04-25,541017-582851,NA
160,629627,0,534034,9960277,1.0,,,,,,,1745660677,"2025-04-26,06:44:37",2025-04-26,629627-534034,NA
161,582851,1,541017,10089293,1.0,1.0,1.0,-26.6688,-7.319489999999999,-29.4524,-13.6491,1745789693,"2025-04-27,18:34:53",2025-04-27,582851-541017,NA
162,585212,0,644830,10304971,1.0,,,,,,,1746005371,"2025-04-30,06:29:31",2025-04-30,585212-644830,NA
163,582851,1,585212,10332671,1.0,1.0,4.0,-26.6688,-7.319489999999999,5.62833,-161.113,1746033071,"2025-04-30,14:11:11",2025-04-30,582851-585212,NA
164,644830,0,488928,10363238,1.0,,,,,,,1746063638,"2025-04-30,22:40:38",2025-04-30,644830-488928,NA
165,602912,0,534449,10436141,1.0,,,,,,,1746136541,"2025-05-01,18:55:41",2025-05-01,602912-534449,NA
166,515794,0,505965,10449234,1.0,,,,,,,1746149634,"2025-05-01,22:33:54",2025-05-01,515794-505965,NA
167,629627,1,534449,10475109,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,1746175509,"2025-05-02,05:45:09",2025-05-02,629627-534449,NA
168,477138,0,515794,10491217,1.0,,,,,,,1746191617,"2025-05-02,10:13:37",2025-05-02,477138-515794,NA
169,544615,0,629627,10545616,1.0,,,,,,,1746246016,"2025-05-03,01:20:16",2025-05-03,544615-629627,NA
170,515794,1,477138,10564216,1.0,4.0,3.0,6.71518,-165.25099999999998,-24.7171,-111.47399999999999,1746264616,"2025-05-03,06:30:16",2025-05-03,515794-477138,NA
171,527597,0,582851,10574943,1.0,,,,,,,1746275343,"2025-05-03,09:29:03",2025-05-03,527597-582851,NA
172,505965,1,639051,10582812,1.0,4.0,3.0,-3.88606,-166.18599999999998,-25.421999999999997,-111.678,1746283212,"2025-05-03,11:40:12",2025-05-03,505965-639051,NA
173,477138,0,544615,10584513,1.0,,,,,,,1746284913,"2025-05-03,12:08:33",2025-05-03,477138-544615,NA
174,534449,0,505965,10591475,1.0,,,,,,,1746291875,"2025-05-03,14:04:35",2025-05-03,534449-505965,NA
175,544615,0,639051,10626591,1.0,,,,,,,1746326991,"2025-05-03,23:49:51",2025-05-03,544615-639051,NA
176,572413,0,602912,10643744,1.0,,,,,,,1746344144,"2025-05-04,04:35:44",2025-05-04,572413-602912,NA
177,515794,0,534449,10682653,1.0,,,,,,,1746383053,"2025-05-04,15:24:13",2025-05-04,515794-534449,NA
178,602912,0,515794,10708046,1.0,,,,,,,1746408446,"2025-05-04,22:27:26",2025-05-04,602912-515794,NA
179,599441,0,534034,10719247,1.0,,,,,,,1746419647,"2025-05-05,01:34:07",2025-05-05,599441-534034,NA
180,602912,0,639051,10738685,1.0,,,,,,,1746439085,"2025-05-05,06:58:05",2025-05-05,602912-639051,NA
181,582851,1,527597,10744257,1.0,1.0,1.0,-26.6688,-7.319489999999999,-27.555,-13.373,1746444657,"2025-05-05,08:30:57",2025-05-05,582851-527597,NA
182,582851,1,541017,10754288,1.0,1.0,1.0,-26.6688,-7.319489999999999,-29.4524,-13.6491,1746454688,"2025-05-05,11:18:08",2025-05-05,582851-541017,NA
183,582851,1,585212,10779478,1.0,1.0,4.0,-26.6688,-7.319489999999999,5.62833,-161.113,1746479878,"2025-05-05,18:17:58",2025-05-05,582851-585212,NA
184,544615,0,477138,10787213,1.0,,,,,,,1746487613,"2025-05-05,20:26:53",2025-05-05,544615-477138,NA
185,572413,0,477138,10788656,1.0,,,,,,,1746489056,"2025-05-05,20:50:56",2025-05-05,572413-477138,NA
186,572413,0,629627,10827522,1.0,,,,,,,1746527922,"2025-05-06,07:38:42",2025-05-06,572413-629627,NA
187,644830,0,488928,10857107,1.0,,,,,,,1746557507,"2025-05-06,15:51:47",2025-05-06,644830-488928,NA
188,602912,0,477138,10874051,1.0,,,,,,,1746574451,"2025-05-06,20:34:11",2025-05-06,602912-477138,NA
189,541017,0,582851,10900665,1.0,,,,,,,1746601065,"2025-05-07,03:57:45",2025-05-07,541017-582851,NA
190,602912,1,544615,10901482,1.0,1.0,2.0,-28.3801,-9.461839999999999,-20.6565,91.7841,1746601882,"2025-05-07,04:11:22",2025-05-07,602912-544615,NA
191,602912,0,629627,10927260,1.0,,,,,,,1746627660,"2025-05-07,11:21:00",2025-05-07,602912-629627,NA
192,629627,1,477138,10934479,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.47399999999999,1746634879,"2025-05-07,13:21:19",2025-05-07,629627-477138,NA
193,515794,0,602912,10952497,1.0,,,,,,,1746652897,"2025-05-07,18:21:37",2025-05-07,515794-602912,NA
194,644830,0,488928,10963849,1.0,,,,,,,1746664249,"2025-05-07,21:30:49",2025-05-07,644830-488928,NA
195,629627,1,515794,10965136,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.25099999999998,1746665536,"2025-05-07,21:52:16",2025-05-07,629627-515794,NA
196,644830,0,488928,10976634,1.0,,,,,,,1746677034,"2025-05-08,01:03:54",2025-05-08,644830-488928,NA
197,477138,0,629627,11065871,1.0,,,,,,,1746766271,"2025-05-09,01:51:11",2025-05-09,477138-629627,NA
