,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Epoch,formatted_Time,day,source_target,demo_category
102,599956,1,635665,8847370,1.0,0.0,0.0,34.2958,-39.025999999999996,29.3296,-37.8076,1744547770,"2025-04-13,09:36:10",2025-04-13,599956-635665,NA
103,550287,0,512397,8890301,1.0,,,,,,,1744590701,"2025-04-13,21:31:41",2025-04-13,550287-512397,NA
104,623295,0,550361,8894109,1.0,,,,,,,1744594509,"2025-04-13,22:35:09",2025-04-13,623295-550361,NA
105,599956,0,640464,8904016,1.0,,,,,,,1744604416,"2025-04-14,01:20:16",2025-04-14,599956-640464,NA
106,599956,1,490041,8938744,1.0,0.0,0.0,34.2958,-39.025999999999996,34.5741,-42.0541,1744639144,"2025-04-14,10:59:04",2025-04-14,599956-490041,NA
107,568093,0,632150,8962019,1.0,,,,,,,1744662419,"2025-04-14,17:26:59",2025-04-14,568093-632150,NA
108,599956,1,493044,8985798,1.0,0.0,2.0,34.2958,-39.025999999999996,-20.8686,89.4217,1744686198,"2025-04-15,00:03:18",2025-04-15,599956-493044,NA
109,599956,0,570411,8994500,1.0,,,,,,,1744694900,"2025-04-15,02:28:20",2025-04-15,599956-570411,NA
110,599956,1,589639,8997941,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341,1744698341,"2025-04-15,03:25:41",2025-04-15,599956-589639,NA
111,596193,0,492777,9012009,1.0,,,,,,,1744712409,"2025-04-15,07:20:09",2025-04-15,596193-492777,NA
112,568093,0,616050,9076579,1.0,,,,,,,1744776979,"2025-04-16,01:16:19",2025-04-16,568093-616050,NA
113,623295,0,635665,9094353,1.0,,,,,,,1744794753,"2025-04-16,06:12:33",2025-04-16,623295-635665,NA
114,490041,1,550361,9100993,1.0,0.0,2.0,34.5741,-42.0541,-18.3758,91.025,1744801393,"2025-04-16,08:03:13",2025-04-16,490041-550361,NA
115,599956,1,570411,9102661,1.0,0.0,0.0,34.2958,-39.025999999999996,32.6654,-48.6701,1744803061,"2025-04-16,08:31:01",2025-04-16,599956-570411,NA
116,616050,1,464459,9118391,1.0,2.0,0.0,-20.9062,92.3982,25.0754,-40.6293,1744818791,"2025-04-16,12:53:11",2025-04-16,616050-464459,NA
117,623295,0,589639,9145435,1.0,,,,,,,1744845835,"2025-04-16,20:23:55",2025-04-16,623295-589639,NA
118,589639,0,550361,9150468,1.0,,,,,,,1744850868,"2025-04-16,21:47:48",2025-04-16,589639-550361,NA
119,568093,0,635665,9161797,1.0,,,,,,,1744862197,"2025-04-17,00:56:37",2025-04-17,568093-635665,NA
120,623295,0,596193,9162596,1.0,,,,,,,1744862996,"2025-04-17,01:09:56",2025-04-17,623295-596193,NA
121,599956,0,640464,9189819,1.0,,,,,,,1744890219,"2025-04-17,08:43:39",2025-04-17,599956-640464,NA
122,490041,1,623295,9269917,1.0,0.0,3.0,34.5741,-42.0541,-25.4639,-111.249,1744970317,"2025-04-18,06:58:37",2025-04-18,490041-623295,NA
123,599956,1,596193,9312133,1.0,0.0,2.0,34.2958,-39.025999999999996,-17.1099,90.7971,1745012533,"2025-04-18,18:42:13",2025-04-18,599956-596193,NA
124,599956,0,490041,9328701,1.0,,,,,,,1745029101,"2025-04-18,23:18:21",2025-04-18,599956-490041,NA
125,623295,0,550361,9335884,1.0,,,,,,,1745036284,"2025-04-19,01:18:04",2025-04-19,623295-550361,NA
126,623295,0,570411,9341506,1.0,,,,,,,1745041906,"2025-04-19,02:51:46",2025-04-19,623295-570411,NA
127,599956,0,623295,9369606,1.0,,,,,,,1745070006,"2025-04-19,10:40:06",2025-04-19,599956-623295,NA
128,623295,0,640464,9392429,1.0,,,,,,,1745092829,"2025-04-19,17:00:29",2025-04-19,623295-640464,NA
129,596193,0,640464,9409103,1.0,,,,,,,1745109503,"2025-04-19,21:38:23",2025-04-19,596193-640464,NA
130,599956,1,589639,9523757,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341,1745224157,"2025-04-21,05:29:17",2025-04-21,599956-589639,NA
131,623295,0,570411,9533579,1.0,,,,,,,1745233979,"2025-04-21,08:12:59",2025-04-21,623295-570411,NA
132,635665,1,616050,9566701,1.0,0.0,2.0,29.3296,-37.8076,-20.9062,92.3982,1745267101,"2025-04-21,17:25:01",2025-04-21,635665-616050,NA
133,599956,0,550361,9594811,1.0,,,,,,,1745295211,"2025-04-22,01:13:31",2025-04-22,599956-550361,NA
134,599956,1,589639,9631198,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341,1745331598,"2025-04-22,11:19:58",2025-04-22,599956-589639,NA
135,599956,0,490041,9634710,1.0,,,,,,,1745335110,"2025-04-22,12:18:30",2025-04-22,599956-490041,NA
136,599956,0,570411,9645937,1.0,,,,,,,1745346337,"2025-04-22,15:25:37",2025-04-22,599956-570411,NA
137,568093,0,632150,9743545,1.0,,,,,,,1745443945,"2025-04-23,18:32:25",2025-04-23,568093-632150,NA
138,623295,0,490041,9810911,1.0,,,,,,,1745511311,"2025-04-24,13:15:11",2025-04-24,623295-490041,NA
139,632150,1,533140,9824045,1.0,2.0,2.0,-27.2563,91.7676,-21.8004,89.7045,1745524445,"2025-04-24,16:54:05",2025-04-24,632150-533140,NA
140,589639,0,490041,9843778,1.0,,,,,,,1745544178,"2025-04-24,22:22:58",2025-04-24,589639-490041,NA
141,599956,1,635665,9880536,1.0,0.0,0.0,34.2958,-39.025999999999996,29.3296,-37.8076,1745580936,"2025-04-25,08:35:36",2025-04-25,599956-635665,NA
142,616050,1,635665,9885133,1.0,2.0,0.0,-20.9062,92.3982,29.3296,-37.8076,1745585533,"2025-04-25,09:52:13",2025-04-25,616050-635665,NA
143,589639,0,490041,9889908,1.0,,,,,,,1745590308,"2025-04-25,11:11:48",2025-04-25,589639-490041,NA
144,550361,0,493044,9893984,1.0,,,,,,,1745594384,"2025-04-25,12:19:44",2025-04-25,550361-493044,NA
145,464459,1,632150,9913520,1.0,0.0,2.0,25.0754,-40.6293,-27.2563,91.7676,1745613920,"2025-04-25,17:45:20",2025-04-25,464459-632150,NA
146,490041,1,640464,9947058,1.0,0.0,0.0,34.5741,-42.0541,35.8806,-34.5372,1745647458,"2025-04-26,03:04:18",2025-04-26,490041-640464,NA
147,599956,1,623295,9994548,1.0,0.0,3.0,34.2958,-39.025999999999996,-25.4639,-111.249,1745694948,"2025-04-26,16:15:48",2025-04-26,599956-623295,NA
148,599956,1,490041,10008400,1.0,0.0,0.0,34.2958,-39.025999999999996,34.5741,-42.0541,1745708800,"2025-04-26,20:06:40",2025-04-26,599956-490041,NA
149,623295,0,570411,10018468,1.0,,,,,,,1745718868,"2025-04-26,22:54:28",2025-04-26,623295-570411,NA
150,550361,0,599956,10112171,1.0,,,,,,,1745812571,"2025-04-28,00:56:11",2025-04-28,550361-599956,NA
151,490041,0,493044,10125697,1.0,,,,,,,1745826097,"2025-04-28,04:41:37",2025-04-28,490041-493044,NA
152,596193,0,493044,10196465,1.0,,,,,,,1745896865,"2025-04-29,00:21:05",2025-04-29,596193-493044,NA
153,550361,0,623295,10204276,1.0,,,,,,,1745904676,"2025-04-29,02:31:16",2025-04-29,550361-623295,NA
154,635665,1,632150,10206980,1.0,0.0,2.0,29.3296,-37.8076,-27.2563,91.7676,1745907380,"2025-04-29,03:16:20",2025-04-29,635665-632150,NA
155,490041,0,492777,10222243,1.0,,,,,,,1745922643,"2025-04-29,07:30:43",2025-04-29,490041-492777,NA
156,550287,2,657187,10250285,170.0,,,,,,,1745950685,"2025-04-29,15:18:05",2025-04-29,550287-657187,NA
157,512397,3,657187,10250285,170.0,,,,,,,1745950685,"2025-04-29,15:18:05",2025-04-29,512397-657187,NA
158,599956,0,635665,10372830,1.0,,,,,,,1746073230,"2025-05-01,01:20:30",2025-05-01,599956-635665,NA
159,550361,0,640464,10380701,1.0,,,,,,,1746081101,"2025-05-01,03:31:41",2025-05-01,550361-640464,NA
160,490041,0,493044,10392303,1.0,,,,,,,1746092703,"2025-05-01,06:45:03",2025-05-01,490041-493044,NA
161,512397,0,550287,10409865,1.0,,,,,,,1746110265,"2025-05-01,11:37:45",2025-05-01,512397-550287,NA
162,632150,1,464459,10415195,1.0,2.0,0.0,-27.2563,91.7676,25.0754,-40.6293,1746115595,"2025-05-01,13:06:35",2025-05-01,632150-464459,NA
163,632150,1,591682,10427425,1.0,2.0,2.0,-27.2563,91.7676,-22.6503,92.6106,1746127825,"2025-05-01,16:30:25",2025-05-01,632150-591682,NA
164,599956,1,550361,10446305,1.0,0.0,2.0,34.2958,-39.025999999999996,-18.3758,91.025,1746146705,"2025-05-01,21:45:05",2025-05-01,599956-550361,NA
165,616050,1,533140,10498974,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,1746199374,"2025-05-02,12:22:54",2025-05-02,616050-533140,NA
166,623295,0,550361,10526722,1.0,,,,,,,1746227122,"2025-05-02,20:05:22",2025-05-02,623295-550361,NA
167,599956,1,589639,10537005,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341,1746237405,"2025-05-02,22:56:45",2025-05-02,599956-589639,NA
168,599956,0,550361,10558740,1.0,,,,,,,1746259140,"2025-05-03,04:59:00",2025-05-03,599956-550361,NA
169,550361,0,490041,10576646,1.0,,,,,,,1746277046,"2025-05-03,09:57:26",2025-05-03,550361-490041,NA
170,623295,0,490041,10593205,1.0,,,,,,,1746293605,"2025-05-03,14:33:25",2025-05-03,623295-490041,NA
171,599956,1,492777,10596463,1.0,0.0,3.0,34.2958,-39.025999999999996,-24.5657,-110.65,1746296863,"2025-05-03,15:27:43",2025-05-03,599956-492777,NA
172,623295,0,599956,10604700,1.0,,,,,,,1746305100,"2025-05-03,17:45:00",2025-05-03,623295-599956,NA
173,490041,0,599956,10644256,1.0,,,,,,,1746344656,"2025-05-04,04:44:16",2025-05-04,490041-599956,NA
174,616050,1,533140,10924087,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,1746624487,"2025-05-07,10:28:07",2025-05-07,616050-533140,NA
175,632150,1,533140,11000457,1.0,2.0,2.0,-27.2563,91.7676,-21.8004,89.7045,1746700857,"2025-05-08,07:40:57",2025-05-08,632150-533140,NA
176,632150,1,464459,11103646,1.0,2.0,0.0,-27.2563,91.7676,25.0754,-40.6293,1746804046,"2025-05-09,12:20:46",2025-05-09,632150-464459,NA
177,568093,0,591682,11438695,1.0,,,,,,,1747139095,"2025-05-13,09:24:55",2025-05-13,568093-591682,NA
178,533140,0,616050,11450444,1.0,,,,,,,1747150844,"2025-05-13,12:40:44",2025-05-13,533140-616050,NA
179,533140,0,591682,11481454,1.0,,,,,,,1747181854,"2025-05-13,21:17:34",2025-05-13,533140-591682,NA
180,550287,2,657187,12459732,314.0,,,,,,,1748160132,"2025-05-25,05:02:12",2025-05-25,550287-657187,NA
181,512397,3,657187,12459732,314.0,,,,,,,1748160132,"2025-05-25,05:02:12",2025-05-25,512397-657187,NA
182,512397,0,550287,12670289,1.0,,,,,,,1748370689,"2025-05-27,15:31:29",2025-05-27,512397-550287,NA
183,512397,0,550287,14384733,1.0,,,,,,,1750085133,"2025-06-16,11:45:33",2025-06-16,512397-550287,NA
184,550287,2,657187,14490022,445.0,,,,,,,1750190422,"2025-06-17,17:00:22",2025-06-17,550287-657187,NA
185,512397,3,657187,14490022,445.0,,,,,,,1750190422,"2025-06-17,17:00:22",2025-06-17,512397-657187,NA
186,629627,6,625756,14845147,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1750545547,"2025-06-21,19:39:07",2025-06-21,629627-625756,NA
187,629627,6,657173,14931547,2.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1750631947,"2025-06-22,19:39:07",2025-06-22,629627-657173,NA
188,599441,6,657173,15277147,5.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1750977547,"2025-06-26,19:39:07",2025-06-26,599441-657173,NA
189,534034,6,657173,15536347,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1751236747,"2025-06-29,19:39:07",2025-06-29,534034-657173,NA
190,512397,0,550287,15835592,1.0,,,,,,,1751535992,"2025-07-03,06:46:32",2025-07-03,512397-550287,NA
191,534034,6,625756,16141147,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1751841547,"2025-07-06,19:39:07",2025-07-06,534034-625756,NA
192,550287,2,657187,16267662,792.0,,,,,,,1751968062,"2025-07-08,06:47:42",2025-07-08,550287-657187,NA
193,512397,3,657187,16267662,792.0,,,,,,,1751968062,"2025-07-08,06:47:42",2025-07-08,512397-657187,NA
194,599441,6,625756,16486747,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1752187147,"2025-07-10,19:39:07",2025-07-10,599441-625756,NA
195,585212,6,657173,16486747,5.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1752187147,"2025-07-10,19:39:07",2025-07-10,585212-657173,NA
196,550287,2,657187,16758558,331.0,,,,,,,1752458958,"2025-07-13,23:09:18",2025-07-13,550287-657187,NA
197,512397,3,657187,16758558,331.0,,,,,,,1752458958,"2025-07-13,23:09:18",2025-07-13,512397-657187,NA
198,585212,6,625756,16832347,5.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1752532747,"2025-07-14,19:39:07",2025-07-14,585212-625756,NA
199,550287,2,657187,17614335,430.0,,,,,,,1753314735,"2025-07-23,20:52:15",2025-07-23,550287-657187,NA
200,512397,3,657187,17614335,430.0,,,,,,,1753314735,"2025-07-23,20:52:15",2025-07-23,512397-657187,NA
201,550287,2,657187,17671007,122.0,,,,,,,1753371407,"2025-07-24,12:36:47",2025-07-24,550287-657187,NA
202,512397,3,657187,17671007,122.0,,,,,,,1753371407,"2025-07-24,12:36:47",2025-07-24,512397-657187,NA
203,512397,0,550287,18060533,1.0,,,,,,,1753760933,"2025-07-29,00:48:53",2025-07-29,512397-550287,NA
