,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Epoch,formatted_Time,day,source_target,demo_category
42,619322,6,509607,6652800,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1742353200,"2025-03-19,00:00:00",2025-03-19,619322-509607,NA
43,524153,3,587437,6748571,85.0,,,,,,,1742448971,"2025-03-20,02:36:11",2025-03-20,524153-587437,NA
44,619322,2,549891,6950206,520.0,,,,,,,1742650606,"2025-03-22,10:36:46",2025-03-22,619322-549891,NA
45,524153,3,623736,7431853,198.0,,,,,,,1743132253,"2025-03-28,00:24:13",2025-03-28,524153-623736,NA
46,631903,2,493358,7577296,427.0,,,,,,,1743277696,"2025-03-29,16:48:16",2025-03-29,631903-493358,NA
47,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1743303600,"2025-03-30,00:00:00",2025-03-30,477657-616453,NA
48,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1743303600,"2025-03-30,00:00:00",2025-03-30,477657-616453,NA
49,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1743303600,"2025-03-30,00:00:00",2025-03-30,477657-616453,NA
50,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1743303600,"2025-03-30,00:00:00",2025-03-30,477657-616453,NA
51,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1743303600,"2025-03-30,00:00:00",2025-03-30,477657-616453,NA
52,483784,1,561819,7920737,1.0,0.0,1.0,32.2503,-40.4067,-27.4766,-14.6148,1743621137,"2025-04-02,16:12:17",2025-04-02,483784-561819,NA
53,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1743649200,"2025-04-03,00:00:00",2025-04-03,483784-561157,NA
54,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1743649200,"2025-04-03,00:00:00",2025-04-03,483784-561157,NA
55,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1743649200,"2025-04-03,00:00:00",2025-04-03,483784-561157,NA
56,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1743649200,"2025-04-03,00:00:00",2025-04-03,483784-561157,NA
57,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1743649200,"2025-04-03,00:00:00",2025-04-03,483784-561157,NA
58,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1743994800,"2025-04-07,00:00:00",2025-04-07,619322-509607,NA
59,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1743994800,"2025-04-07,00:00:00",2025-04-07,619322-509607,NA
60,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1743994800,"2025-04-07,00:00:00",2025-04-07,619322-509607,NA
61,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1743994800,"2025-04-07,00:00:00",2025-04-07,619322-509607,NA
62,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1743994800,"2025-04-07,00:00:00",2025-04-07,619322-509607,NA
63,477657,1,561819,8308267,1.0,4.0,1.0,-1.17279,-170.646,-27.4766,-14.6148,1744008667,"2025-04-07,03:51:07",2025-04-07,477657-561819,NA
64,619322,1,530990,8590844,1.0,3.0,3.0,-24.2286,-111.12899999999999,-25.0313,-110.738,1744291244,"2025-04-10,10:20:44",2025-04-10,619322-530990,NA
65,524153,3,643087,8747572,8.0,,,,,,,1744447972,"2025-04-12,05:52:52",2025-04-12,524153-643087,NA
66,619322,3,569044,9078959,1.0,,,,,,,1744779359,"2025-04-16,01:55:59",2025-04-16,619322-569044,NA
67,524153,3,556592,9287027,11.0,,,,,,,1744987427,"2025-04-18,11:43:47",2025-04-18,524153-556592,NA
68,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1745204400,"2025-04-21,00:00:00",2025-04-21,619322-616453,NA
69,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1745204400,"2025-04-21,00:00:00",2025-04-21,619322-616453,NA
70,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1745204400,"2025-04-21,00:00:00",2025-04-21,619322-616453,NA
71,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1745204400,"2025-04-21,00:00:00",2025-04-21,619322-616453,NA
72,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1745204400,"2025-04-21,00:00:00",2025-04-21,619322-616453,NA
73,594308,1,631903,9699658,1.0,2.0,5.0,-24.1761,93.8902,25.5535,153.235,1745400058,"2025-04-23,06:20:58",2025-04-23,594308-631903,NA
74,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1746414000,"2025-05-05,00:00:00",2025-05-05,594308-509607,NA
75,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1746414000,"2025-05-05,00:00:00",2025-05-05,594308-509607,NA
76,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1746414000,"2025-05-05,00:00:00",2025-05-05,594308-509607,NA
77,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1746414000,"2025-05-05,00:00:00",2025-05-05,594308-509607,NA
78,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1746414000,"2025-05-05,00:00:00",2025-05-05,594308-509607,NA
79,483784,1,549840,10909120,1.0,0.0,5.0,32.2503,-40.4067,22.5232,151.855,1746609520,"2025-05-07,06:18:40",2025-05-07,483784-549840,NA
80,524153,3,585589,12134886,278.0,,,,,,,1747835286,"2025-05-21,10:48:06",2025-05-21,524153-585589,NA
81,619322,3,579218,12199256,155.0,,,,,,,1747899656,"2025-05-22,04:40:56",2025-05-22,619322-579218,NA
82,524153,0,594308,12269175,1.0,,,,,,,1747969575,"2025-05-23,00:06:15",2025-05-23,524153-594308,NA
83,524153,0,530990,12457852,1.0,,,,,,,1748158252,"2025-05-25,04:30:52",2025-05-25,524153-530990,NA
84,573137,1,530990,12960538,1.0,4.0,3.0,0.25945100000000004,-165.576,-25.0313,-110.738,1748660938,"2025-05-31,00:08:58",2025-05-31,573137-530990,NA
85,524153,3,567281,13406101,934.0,,,,,,,1749106501,"2025-06-05,03:55:01",2025-06-05,524153-567281,NA
86,573137,0,594308,13494250,1.0,,,,,,,1749194650,"2025-06-06,04:24:10",2025-06-06,573137-594308,NA
87,619322,3,624532,13595044,80.0,,,,,,,1749295444,"2025-06-07,08:24:04",2025-06-07,619322-624532,NA
88,631903,2,493358,14192663,1056.0,,,,,,,1749893063,"2025-06-14,06:24:23",2025-06-14,631903-493358,NA
89,561819,2,499177,14353245,1.0,,,,,,,1750053645,"2025-06-16,03:00:45",2025-06-16,561819-499177,NA
90,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1750215600,"2025-06-18,00:00:00",2025-06-18,483784-561157,NA
91,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1750215600,"2025-06-18,00:00:00",2025-06-18,483784-561157,NA
92,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1750215600,"2025-06-18,00:00:00",2025-06-18,483784-561157,NA
93,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1750215600,"2025-06-18,00:00:00",2025-06-18,483784-561157,NA
94,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1750215600,"2025-06-18,00:00:00",2025-06-18,483784-561157,NA
95,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1750647600,"2025-06-23,00:00:00",2025-06-23,619322-625756,NA
96,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1750647600,"2025-06-23,00:00:00",2025-06-23,619322-625756,NA
97,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1750647600,"2025-06-23,00:00:00",2025-06-23,619322-625756,NA
98,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1750647600,"2025-06-23,00:00:00",2025-06-23,619322-625756,NA
99,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1750647600,"2025-06-23,00:00:00",2025-06-23,619322-625756,NA
100,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1750820400,"2025-06-25,00:00:00",2025-06-25,483784-561157,NA
101,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1750820400,"2025-06-25,00:00:00",2025-06-25,483784-561157,NA
102,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1750820400,"2025-06-25,00:00:00",2025-06-25,483784-561157,NA
103,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1750820400,"2025-06-25,00:00:00",2025-06-25,483784-561157,NA
104,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1750820400,"2025-06-25,00:00:00",2025-06-25,483784-561157,NA
105,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1750820400,"2025-06-25,00:00:00",2025-06-25,477657-616453,NA
106,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1750820400,"2025-06-25,00:00:00",2025-06-25,477657-616453,NA
107,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1750820400,"2025-06-25,00:00:00",2025-06-25,477657-616453,NA
108,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1750820400,"2025-06-25,00:00:00",2025-06-25,477657-616453,NA
109,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1750820400,"2025-06-25,00:00:00",2025-06-25,477657-616453,NA
110,524153,3,605235,15507864,1.0,,,,,,,1751208264,"2025-06-29,11:44:24",2025-06-29,524153-605235,NA
111,561819,2,499177,16072818,1.0,,,,,,,1751773218,"2025-07-06,00:40:18",2025-07-06,561819-499177,NA
112,524153,3,641131,17044303,439.0,,,,,,,1752744703,"2025-07-17,06:31:43",2025-07-17,524153-641131,NA
113,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1752807600,"2025-07-18,00:00:00",2025-07-18,477657-499467,NA
114,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1752807600,"2025-07-18,00:00:00",2025-07-18,477657-499467,NA
115,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1752807600,"2025-07-18,00:00:00",2025-07-18,477657-499467,NA
116,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1752807600,"2025-07-18,00:00:00",2025-07-18,477657-499467,NA
117,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1752807600,"2025-07-18,00:00:00",2025-07-18,477657-499467,NA
118,594308,1,549840,17145053,1.0,2.0,5.0,-24.1761,93.8902,22.5232,151.855,1752845453,"2025-07-18,10:30:53",2025-07-18,594308-549840,NA
119,549840,0,477657,17222207,1.0,,,,,,,1752922607,"2025-07-19,07:56:47",2025-07-19,549840-477657,NA
120,477657,1,619322,17631014,1.0,4.0,3.0,-1.17279,-170.646,-24.2286,-111.12899999999999,1753331414,"2025-07-24,01:30:14",2025-07-24,477657-619322,NA
121,524153,3,654641,17645450,964.0,,,,,,,1753345850,"2025-07-24,05:30:50",2025-07-24,524153-654641,NA
122,619322,2,549891,18864052,33.0,,,,,,,1754564452,"2025-08-07,08:00:52",2025-08-07,619322-549891,NA
123,530990,1,561819,19289575,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1754989975,"2025-08-12,06:12:55",2025-08-12,530990-561819,NA
124,530990,1,561819,19519615,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1755220015,"2025-08-14,22:06:55",2025-08-14,530990-561819,NA
125,524153,3,620076,19883146,877.0,,,,,,,1755583546,"2025-08-19,03:05:46",2025-08-19,524153-620076,NA
126,631903,0,524153,19962775,1.0,,,,,,,1755663175,"2025-08-20,01:12:55",2025-08-20,631903-524153,NA
127,561819,2,499177,20000430,1.0,,,,,,,1755700830,"2025-08-20,11:40:30",2025-08-20,561819-499177,NA
128,631903,0,530990,20238675,1.0,,,,,,,1755939075,"2025-08-23,05:51:15",2025-08-23,631903-530990,NA
129,619322,3,492039,20305242,1.0,,,,,,,1756005642,"2025-08-24,00:20:42",2025-08-24,619322-492039,NA
130,524153,3,652996,20420670,76.0,,,,,,,1756121070,"2025-08-25,08:24:30",2025-08-25,524153-652996,NA
131,619322,0,631903,20434873,1.0,,,,,,,1756135273,"2025-08-25,12:21:13",2025-08-25,619322-631903,NA
132,594308,0,631903,20774327,1.0,,,,,,,1756474727,"2025-08-29,10:38:47",2025-08-29,594308-631903,NA
133,524153,3,558930,20830850,393.0,,,,,,,1756531250,"2025-08-30,02:20:50",2025-08-30,524153-558930,NA
134,561819,3,469675,21090980,99.0,,,,,,,1756791380,"2025-09-02,02:36:20",2025-09-02,561819-469675,NA
135,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1756868400,"2025-09-03,00:00:00",2025-09-03,619322-657173,NA
136,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1756868400,"2025-09-03,00:00:00",2025-09-03,619322-657173,NA
137,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1756868400,"2025-09-03,00:00:00",2025-09-03,619322-657173,NA
138,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1756868400,"2025-09-03,00:00:00",2025-09-03,619322-657173,NA
139,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1756868400,"2025-09-03,00:00:00",2025-09-03,619322-657173,NA
140,483784,0,549840,22591259,1.0,,,,,,,1758291659,"2025-09-19,11:20:59",2025-09-19,483784-549840,NA
141,524153,3,657035,23120130,2116.0,,,,,,,1758820530,"2025-09-25,14:15:30",2025-09-25,524153-657035,NA
142,524153,3,590595,23349631,309.0,,,,,,,1759050031,"2025-09-28,06:00:31",2025-09-28,524153-590595,NA
143,631903,2,493358,23424003,74.0,,,,,,,1759124403,"2025-09-29,02:40:03",2025-09-29,631903-493358,NA
144,524153,3,529694,23440334,390.0,,,,,,,1759140734,"2025-09-29,07:12:14",2025-09-29,524153-529694,NA
145,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1759287600,"2025-10-01,00:00:00",2025-10-01,594308-561157,NA
146,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1759287600,"2025-10-01,00:00:00",2025-10-01,594308-561157,NA
147,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1759287600,"2025-10-01,00:00:00",2025-10-01,594308-561157,NA
148,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1759287600,"2025-10-01,00:00:00",2025-10-01,594308-561157,NA
149,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1759287600,"2025-10-01,00:00:00",2025-10-01,594308-561157,NA
150,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1759806000,"2025-10-07,00:00:00",2025-10-07,483784-561157,NA
151,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1759806000,"2025-10-07,00:00:00",2025-10-07,483784-561157,NA
152,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1759806000,"2025-10-07,00:00:00",2025-10-07,483784-561157,NA
153,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1759806000,"2025-10-07,00:00:00",2025-10-07,483784-561157,NA
154,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1759806000,"2025-10-07,00:00:00",2025-10-07,483784-561157,NA
155,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1760410800,"2025-10-14,00:00:00",2025-10-14,594308-509607,NA
156,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1760410800,"2025-10-14,00:00:00",2025-10-14,594308-509607,NA
157,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1760410800,"2025-10-14,00:00:00",2025-10-14,594308-509607,NA
158,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1760410800,"2025-10-14,00:00:00",2025-10-14,594308-509607,NA
159,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1760410800,"2025-10-14,00:00:00",2025-10-14,594308-509607,NA
160,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1761706800,"2025-10-29,00:00:00",2025-10-29,477657-561157,NA
161,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1761706800,"2025-10-29,00:00:00",2025-10-29,477657-561157,NA
162,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1761706800,"2025-10-29,00:00:00",2025-10-29,477657-561157,NA
163,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1761706800,"2025-10-29,00:00:00",2025-10-29,477657-561157,NA
164,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1761706800,"2025-10-29,00:00:00",2025-10-29,477657-561157,NA
165,619322,2,549891,26018195,41.0,,,,,,,1761718595,"2025-10-29,03:16:35",2025-10-29,619322-549891,NA
166,594308,1,561819,26279498,1.0,2.0,1.0,-24.1761,93.8902,-27.4766,-14.6148,1761979898,"2025-11-01,03:51:38",2025-11-01,594308-561819,NA
167,631903,0,477657,26548331,1.0,,,,,,,1762248731,"2025-11-04,06:32:11",2025-11-04,631903-477657,NA
168,524153,3,528019,27055650,147.0,,,,,,,1762756050,"2025-11-10,03:27:30",2025-11-10,524153-528019,NA
169,477657,0,573137,27310421,1.0,,,,,,,1763010821,"2025-11-13,02:13:41",2025-11-13,477657-573137,NA
170,549840,0,524153,28001444,1.0,,,,,,,1763701844,"2025-11-21,02:10:44",2025-11-21,549840-524153,NA
171,619322,0,530990,28392298,1.0,,,,,,,1764092698,"2025-11-25,14:44:58",2025-11-25,619322-530990,NA
172,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1764298800,"2025-11-28,00:00:00",2025-11-28,573137-616453,NA
173,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1764298800,"2025-11-28,00:00:00",2025-11-28,573137-616453,NA
174,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1764298800,"2025-11-28,00:00:00",2025-11-28,573137-616453,NA
175,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1764298800,"2025-11-28,00:00:00",2025-11-28,573137-616453,NA
176,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1764298800,"2025-11-28,00:00:00",2025-11-28,573137-616453,NA
177,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1764385200,"2025-11-29,00:00:00",2025-11-29,573137-509607,NA
178,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1764385200,"2025-11-29,00:00:00",2025-11-29,573137-509607,NA
179,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1764385200,"2025-11-29,00:00:00",2025-11-29,573137-509607,NA
180,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1764385200,"2025-11-29,00:00:00",2025-11-29,573137-509607,NA
181,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1764385200,"2025-11-29,00:00:00",2025-11-29,573137-509607,NA
182,619322,3,472749,28685663,6.0,,,,,,,1764386063,"2025-11-29,00:14:23",2025-11-29,619322-472749,NA
183,524153,3,550251,28788464,118.0,,,,,,,1764488864,"2025-11-30,04:47:44",2025-11-30,524153-550251,NA
184,561819,0,619322,29126902,1.0,,,,,,,1764827302,"2025-12-04,02:48:22",2025-12-04,561819-619322,NA
185,524153,3,641131,29210124,1.0,,,,,,,1764910524,"2025-12-05,01:55:24",2025-12-05,524153-641131,NA
186,619322,3,483999,29398600,279.0,,,,,,,1765099000,"2025-12-07,06:16:40",2025-12-07,619322-483999,NA
187,619322,3,619245,29810175,159.0,,,,,,,1765510575,"2025-12-12,00:36:15",2025-12-12,619322-619245,NA
188,524153,3,584229,30162020,1.0,,,,,,,1765862420,"2025-12-16,02:20:20",2025-12-16,524153-584229,NA
189,561819,3,544444,30711819,60.0,,,,,,,1766412219,"2025-12-22,11:03:39",2025-12-22,561819-544444,NA
